frame_id,dice,iou,mean_brightness,mean_saturation,mean_R,mean_G,mean_B,blood_coverage_pct,has_blood,failure_mode
video01/video01_00080/frame_100_endo.png,3.1515914877822127e-11,3.1515914877822127e-11,0.26456292844286156,0.6084776036879596,0.37519309847962623,0.21966241574754902,0.20737693637025123,2.47039794921875,true,PARTIAL
video01/video01_00080/frame_101_endo.png,3.393281489127986e-11,3.393281489127986e-11,0.26346351773131127,0.6084006515203737,0.37358242857689955,0.21887817382812502,0.2059338139552696,2.3193359375,true,PARTIAL
video01/video01_00080/frame_102_endo.png,3.3090669093738256e-11,3.3090669093738256e-11,0.26938434675628065,0.6034675747740502,0.38072222541360295,0.22401625689338237,0.2125802432789522,2.0599365234375,true,PARTIAL
video01/video01_00080/frame_103_endo.png,3.995205902218579e-11,3.995205902218579e-11,0.27020149978936886,0.6021020029105392,0.3818599326937806,0.22476148418351719,0.21304482852711398,1.7486572265625,true,PARTIAL
video01/video01_00080/frame_104_endo.png,4.681648124726934e-11,4.681648124726934e-11,0.2715597115310968,0.6014677758310356,0.3837663239123774,0.22569209080116423,0.2150915407666973,1.40228271484375,true,PARTIAL
video01/video01_00080/frame_105_endo.png,3.5816620502782115e-11,3.5816620502782115e-11,0.27123885809206494,0.6004344267003676,0.3831281474992341,0.22562369552313113,0.2143277635761336,1.373291015625,true,PARTIAL
video01/video01_00080/frame_106_endo.png,5.51267920201326e-11,5.51267920201326e-11,0.27258617924708944,0.599541996974571,0.38525288899739585,0.22647519579120712,0.21631122663909313,1.214599609375,true,PARTIAL
video01/video01_00080/frame_107_endo.png,4.559963517891674e-11,4.559963517891674e-11,0.2724248549517463,0.5989622228285846,0.3847650266161152,0.22657853668811276,0.21559202904794733,1.40380859375,true,PARTIAL
video01/video01_00080/frame_108_endo.png,3.3806627636190356e-11,3.3806627636190356e-11,0.2728695738549326,0.5984710693359375,0.3856266994102328,0.22677971335018382,0.21621177523743873,1.6082763671875,true,PARTIAL
video01/video01_00080/frame_109_endo.png,2.9708853432897087e-11,2.9708853432897087e-11,0.2727785596660539,0.5974666221469056,0.3851247151692708,0.2269201540479473,0.2160165824142157,1.7791748046875,true,PARTIAL
video01/video01_00080/frame_110_endo.png,3.075030854948757e-11,3.075030854948757e-11,0.273553466796875,0.596671609317555,0.3868609260110294,0.22708788105085784,0.2174679625268076,1.72271728515625,true,PARTIAL
video01/video01_00080/frame_111_endo.png,3.0075188867106917e-11,3.0075188867106917e-11,0.27238727644378063,0.5970776127833946,0.38529250201056986,0.2262173521752451,0.21576478247549022,1.85394287109375,true,PARTIAL
video01/video01_00080/frame_112_endo.png,3.813882543113323e-11,3.813882543113323e-11,0.27262758741191795,0.5973583146637561,0.38576678107766543,0.22627814797794119,0.21626491172640933,1.7822265625,true,PARTIAL
video01/video01_00080/frame_113_endo.png,3.324468131338243e-11,3.324468131338243e-11,0.2710248760148591,0.5983521704580269,0.3835574280981924,0.22508850097656252,0.21398153866038605,1.63726806640625,true,PARTIAL
video01/video01_00080/frame_114_endo.png,2.8441410684920676e-11,2.8441410684920676e-11,0.27309989181219363,0.5961636412377451,0.3863804835899204,0.22672873104319854,0.2164365282245711,1.26495361328125,true,PARTIAL
video01/video01_00080/frame_115_endo.png,3.416467456163197e-11,3.416467456163197e-11,0.27575432272518385,0.5935111251531863,0.38927881577435663,0.2292757520488664,0.2189776850681679,1.055908203125,true,PARTIAL
video01/video01_00080/frame_116_endo.png,4.508566436856043e-11,4.508566436856043e-11,0.2745325425091912,0.5956271900850183,0.3884279737285539,0.22776686724494485,0.21832155713848042,1.03759765625,true,PARTIAL
video01/video01_00080/frame_117_endo.png,4.368719969116697e-11,4.368719969116697e-11,0.2729939180261949,0.5965566597732843,0.3863138834635417,0.22653647030101104,0.2166223264208027,1.12457275390625,true,PARTIAL
video01/video01_00080/frame_118_endo.png,3.5112360935452e-11,3.5112360935452e-11,0.2732549929151348,0.5979200176164214,0.3868752273858762,0.22653287999770222,0.21757621017156864,1.171875,true,PARTIAL
video01/video01_00080/frame_119_endo.png,4.019292537682517e-11,4.019292537682517e-11,0.2718063055300245,0.5969446518841912,0.3847041709750306,0.2255319632735907,0.2156299067478554,1.287841796875,true,PARTIAL
video01/video01_00080/frame_120_endo.png,3.429355410755619e-11,3.429355410755619e-11,0.27205182243795956,0.5990468343098958,0.38519610236672797,0.22555709539675245,0.2163263059129902,1.14898681640625,true,PARTIAL
video01/video01_00080/frame_121_endo.png,4.1528239180799176e-11,4.1528239180799176e-11,0.270245361328125,0.5976739621629903,0.38257009468826597,0.22428433287377453,0.21409906125536152,1.13372802734375,true,PARTIAL
video01/video01_00080/frame_122_endo.png,3.68867575373244e-11,3.68867575373244e-11,0.27138205135569854,0.5980289234834559,0.38393596574371935,0.2251778995289522,0.21584981282552085,0.91552734375,true,PARTIAL
video01/video01_00080/frame_123_endo.png,3.306878382236533e-11,3.306878382236533e-11,0.2698862113204657,0.5974118101830577,0.3813499301087622,0.22420031977634805,0.21453779631969977,0.81787109375,true,PARTIAL
video01/video01_00080/frame_124_endo.png,3.7425149784775513e-11,3.7425149784775513e-11,0.2674695183249081,0.5989408006855086,0.3783906824448529,0.22185525333180148,0.2131272259880515,0.65765380859375,true,PARTIAL
video01/video01_00080/frame_125_endo.png,4.334633693647838e-11,4.334633693647838e-11,0.26632947734757967,0.5969447117225797,0.37551897834329045,0.22166634353936887,0.21166890462239585,0.64849853515625,true,PARTIAL
video01/video01_00080/frame_126_endo.png,4.533091610414708e-11,4.533091610414708e-11,0.26639266668581496,0.5977060355392156,0.3758037492340686,0.22155043658088236,0.21200082816329657,0.56915283203125,true,PARTIAL
video01/video01_00080/frame_127_endo.png,3.7893143484124536e-11,3.7893143484124536e-11,0.2677362180223652,0.5961316276999081,0.37702971813725483,0.2230380189185049,0.21295878092447917,0.68206787109375,true,PARTIAL
video01/video01_00080/frame_128_endo.png,4.0144519652951516e-11,4.0144519652951516e-11,0.2685146556181066,0.5957937203201593,0.37802734375,0.22362281948912377,0.21413759717754288,0.7659912109375,true,PARTIAL
video01/video01_00080/frame_129_endo.png,3.091190151072176e-11,3.091190151072176e-11,0.2683347814223346,0.5955086502374387,0.37682854147518385,0.22411516974954043,0.2130841423483456,0.8636474609375,true,PARTIAL
video01/video01_00080/frame_130_endo.png,3.952569174736631e-11,3.952569174736631e-11,0.2651879404105392,0.599180513269761,0.37334810144761027,0.22114419376148897,0.20988955030254292,1.35040283203125,true,PARTIAL
video01/video01_00080/frame_131_endo.png,3.123048000763795e-11,3.123048000763795e-11,0.2620841232000613,0.6011523078469669,0.36967701631433825,0.21858915441176469,0.2055629356234681,2.1942138671875,true,PARTIAL
video01/video01_00080/frame_132_endo.png,2.4503798295993917e-11,2.4503798295993917e-11,0.260347074620864,0.604815554151348,0.3678851557712929,0.2170797909007353,0.20290198232613357,3.2806396484375,true,PARTIAL
video01/video01_00080/frame_133_endo.png,1.424095737168063e-11,1.424095737168063e-11,0.25650191961550245,0.6102273380055147,0.36402755438112744,0.21341295429304535,0.19801492130055148,4.44793701171875,true,PARTIAL
video01/video01_00080/frame_134_endo.png,1.594896263668044e-11,1.594896263668044e-11,0.2555489932789522,0.6142397413066789,0.3633938658471201,0.2124609853707108,0.1962500478707108,5.4443359375,true,PARTIAL
video01/video01_00080/frame_135_endo.png,1.3508037570442166e-11,1.3508037570442166e-11,0.2548515170228247,0.6193601720473345,0.3633418662875306,0.21155646829044117,0.19493922813265932,6.1676025390625,true,PARTIAL
video01/video01_00080/frame_136_endo.png,1.5644555095839507e-11,1.5644555095839507e-11,0.25589497884114587,0.6215404435700062,0.3649139404296875,0.2124359130859375,0.1953351189108456,6.8267822265625,true,PARTIAL
video01/video01_00080/frame_137_endo.png,1.6121231086185794e-11,1.6121231086185794e-11,0.2553760004978554,0.6260806214575674,0.3647097718481924,0.21189317890242035,0.19432091806449142,6.75201416015625,true,PARTIAL
video01/video01_00080/frame_138_endo.png,0.0024999999441206455,0.001251564477570355,0.2573183545879289,0.6285702574486824,0.3675014720243566,0.21343575271905635,0.1961730358647365,6.8939208984375,true,PARTIAL
video01/video01_00080/frame_139_endo.png,1.6017940446255707e-11,1.6017940446255707e-11,0.2558325674019608,0.6278477687461703,0.3657799215877757,0.21216215245863967,0.19419777066099878,6.4727783203125,true,PARTIAL
video01/video01_00080/frame_140_endo.png,0.001695489976555109,0.0008484642603434622,0.2569608202167586,0.6275403789445465,0.3668971641390931,0.21313889447380513,0.19619248334099265,5.9112548828125,true,PARTIAL
video01/video01_00080/frame_141_endo.png,2.2261798307554592e-11,2.2261798307554592e-11,0.2565661262063419,0.6221451104856004,0.36552285587086397,0.21314344219132964,0.19626147700291052,5.389404296875,true,PARTIAL
video01/video01_00080/frame_142_endo.png,2.258866010906857e-11,2.258866010906857e-11,0.25734091366038603,0.6208835975796568,0.3663675345626532,0.213673370959712,0.19812448538985905,4.95758056640625,true,PARTIAL
video01/video01_00080/frame_143_endo.png,2.159827178216389e-11,2.159827178216389e-11,0.2571813845166973,0.6190241794960172,0.36571386000689343,0.21379687739353553,0.19772679946001837,4.96826171875,true,PARTIAL
video01/video01_00080/frame_144_endo.png,2.244165270282039e-11,2.244165270282039e-11,0.25907221775428924,0.6190321978400735,0.36786870021446083,0.2154797722311581,0.20001543830422794,5.04150390625,true,PARTIAL
video01/video01_00080/frame_145_endo.png,2.1353833631887476e-11,2.1353833631887476e-11,0.2582951564414828,0.6186253566367953,0.36678760004978556,0.21493895287607231,0.1988193287568934,4.99114990234375,true,PARTIAL
video01/video01_00080/frame_146_endo.png,2.0399836334061838e-11,2.0399836334061838e-11,0.2593173157935049,0.618255256204044,0.3682526831533395,0.2156734690946691,0.2002221799364277,5.0445556640625,true,PARTIAL
video01/video01_00080/frame_147_endo.png,2.1344717660021217e-11,2.1344717660021217e-11,0.25999438715916057,0.6163270838120405,0.36852237477022054,0.21660682827818628,0.2006812002144608,5.33599853515625,true,PARTIAL
video01/video01_00080/frame_148_endo.png,2.645502740483696e-11,2.645502740483696e-11,0.2600488400926777,0.6108075310202206,0.3676659079159007,0.21692558737362133,0.2017297482958027,3.76434326171875,true,PARTIAL
video01/video01_00080/frame_149_endo.png,2.9985007532484786e-11,2.9985007532484786e-11,0.25996662214690563,0.6084406834022671,0.3670445460899203,0.21699158911611519,0.20239078297334562,2.27203369140625,true,PARTIAL
video01/video01_00080/frame_150_endo.png,3.237293766389371e-11,3.237293766389371e-11,0.2603385177313113,0.6069324568206189,0.36729425168504903,0.2173061595243566,0.20306887159160536,1.12457275390625,true,PARTIAL
video01/video01_00080/frame_151_endo.png,3.2562685187143003e-11,3.2562685187143003e-11,0.2632147695503983,0.601661652209712,0.36998338886335785,0.2200970219630821,0.20674360686657475,0.41961669921875,true,PARTIAL
video01/video01_00080/frame_152_endo.png,5.3191489407522496e-11,5.3191489407522496e-11,0.2669853060853248,0.5970076018688726,0.3736425661573223,0.2237106024050245,0.2116213929419424,0.22735595703125,true,PARTIAL
video01/video01_00080/frame_153_endo.png,1.0482180401449881e-10,1.0482180401449881e-10,0.27037796319699753,0.5920076856426164,0.37698555740655637,0.2269158456839767,0.21609239765242036,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_154_endo.png,5.136106817626995e-11,5.136106817626995e-11,0.2721276376761642,0.5894865148207721,0.3789449055989583,0.22829374425551469,0.21925419826133577,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_155_endo.png,1.1185682241565686e-10,1.1185682241565686e-10,0.27327108944163603,0.5864938174977021,0.37948626349954045,0.22972250545726103,0.2205523920994179,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_156_endo.png,6.816632674988554e-11,6.816632674988554e-11,0.2767715753293505,0.5825859518612132,0.3827779732498468,0.23317901012944242,0.22459752699908087,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_157_endo.png,5.154639215465551e-11,5.154639215465551e-11,0.2760982737821691,0.5838399849685968,0.3822873583026961,0.23224714690563725,0.2247745289522059,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_158_endo.png,8.517887783998646e-11,8.517887783998646e-11,0.27503979252833943,0.5825609394148284,0.38055216471354164,0.23168454637714458,0.22303861730238972,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_159_endo.png,1.0193679927938959e-10,1.0193679927938959e-10,0.2751096239276961,0.582722443225337,0.38099999521292893,0.23149144789751838,0.22354233685661762,0.0,false,FALSE_POSITIVE
video01/video01_00080/frame_80_endo.png,1.7596339316194864e-11,1.7596339316194864e-11,0.2677404067095588,0.6166824041628369,0.3790084539675245,0.22300582586550244,0.2082275390625,6.5338134765625,true,PARTIAL
video01/video01_00080/frame_81_endo.png,1.6564518853789956e-11,1.6564518853789956e-11,0.2667673746744792,0.618051207299326,0.3776291791130515,0.22237076104856004,0.20656666475183824,6.64520263671875,true,PARTIAL
video01/video01_00080/frame_82_endo.png,1.681802960784573e-11,1.681802960784573e-11,0.2677264045266544,0.6190426695580575,0.3794175690295649,0.22278005562576594,0.20811570111443015,6.8634033203125,true,PARTIAL
video01/video01_00080/frame_83_endo.png,1.638270075154935e-11,1.638270075154935e-11,0.26372297698376224,0.61777068493413,0.3750520593979779,0.2192258348651961,0.2026196648092831,6.60552978515625,true,PARTIAL
video01/video01_00080/frame_84_endo.png,1.5715857434872582e-11,1.5715857434872582e-11,0.26500603170955883,0.615793026194853,0.37672286688112744,0.22016996495863972,0.20469402238434437,6.40869140625,true,PARTIAL
video01/video01_00080/frame_85_endo.png,1.643115331295686e-11,1.643115331295686e-11,0.26750757553998167,0.6137657015931373,0.378994810814951,0.22283121744791667,0.20699061973422184,6.85577392578125,true,PARTIAL
video01/video01_00080/frame_86_endo.png,1.583531222815182e-11,1.583531222815182e-11,0.26707171271829044,0.6154469807942708,0.3790092917049633,0.22211561016007966,0.20674229042202819,6.536865234375,true,PARTIAL
video01/video01_00080/frame_87_endo.png,1.6608537461992867e-11,1.6608537461992867e-11,0.2607993331609988,0.6203433766084558,0.37192209281173405,0.21645519780177697,0.19945200003829655,6.67877197265625,true,PARTIAL
video01/video01_00080/frame_88_endo.png,1.576292568694626e-11,1.576292568694626e-11,0.25895200243183214,0.6223861993527879,0.3701060575597427,0.21448071049708947,0.1982669605928309,6.19659423828125,true,PARTIAL
video01/video01_00080/frame_89_endo.png,1.5634771255434998e-11,1.5634771255434998e-11,0.25817476160386027,0.6225354961320465,0.36876065123314955,0.21401690314797794,0.19728465360753678,6.09130859375,true,PARTIAL
video01/video01_00080/frame_90_endo.png,1.7105712679654772e-11,1.7105712679654772e-11,0.26072914273131126,0.6187996060240503,0.3718974992340687,0.21613159179687502,0.20057779947916665,5.767822265625,true,PARTIAL
video01/video01_00080/frame_91_endo.png,1.8348624702957395e-11,1.8348624702957395e-11,0.25941784428615194,0.6197604908662684,0.369932586071538,0.21521965475643384,0.19895151175704656,5.50384521484375,true,PARTIAL
video01/video01_00080/frame_92_endo.png,1.784121288206375e-11,1.784121288206375e-11,0.2610304888556985,0.6168872309666054,0.3719946767769608,0.216429168102788,0.20144599465762866,5.279541015625,true,PARTIAL
video01/video01_00080/frame_93_endo.png,2.0312817400336414e-11,2.0312817400336414e-11,0.2606985653147978,0.6168176987591911,0.3712170170802696,0.2164090025658701,0.20065355487898284,4.89501953125,true,PARTIAL
video01/video01_00080/frame_94_endo.png,2.1565667654432907e-11,2.1565667654432907e-11,0.26463581160003063,0.6125928093405331,0.3755337584252451,0.21994012570848653,0.20568560431985294,4.3914794921875,true,PARTIAL
video01/video01_00080/frame_95_endo.png,2.375861313241856e-11,2.375861313241856e-11,0.26466549144071694,0.6113980162377451,0.3750814998851103,0.22027917001761643,0.20537767597273282,3.99322509765625,true,PARTIAL
video01/video01_00080/frame_96_endo.png,2.4931438857844768e-11,2.4931438857844768e-11,0.26494834750306373,0.6096612070121017,0.37568730373008574,0.2202181946997549,0.20662740071614583,3.70635986328125,true,PARTIAL
video01/video01_00080/frame_97_endo.png,2.5258904343128386e-11,2.5258904343128386e-11,0.26609598795572914,0.6078534294577205,0.3765550800398284,0.2214206471162684,0.2081943885952819,3.16925048828125,true,PARTIAL
video01/video01_00080/frame_98_endo.png,2.5555840429958288e-11,2.5555840429958288e-11,0.26712790096507355,0.6071327359068628,0.3783133114085478,0.22195871390548405,0.20993640376072303,2.978515625,true,PARTIAL
video01/video01_00080/frame_99_endo.png,3.386386657200369e-11,3.386386657200369e-11,0.26548904718137256,0.6085449817133884,0.37608810125612746,0.22068140366498162,0.2078445733762255,2.77099609375,true,PARTIAL
